day,hour,Condition,Temperature,Dew_Point,Humidity,Wind_Speed,Wind_Gust,Pressure,Precip,Precip_Accum
2018-04-02,11:51 PM,Fair,40,31,70,0,0,30.0,0.0,0.0
2018-04-03,12:51 AM,Fair,40,31,70,0,0,30.0,0.0,0.0
2018-04-03,1:51 AM,Fair,40,31,70,0,0,30.0,0.0,0.0
2018-04-03,2:51 AM,Fair,39,31,73,3,0,30.0,0.0,0.0
2018-04-03,3:51 AM,Fair,39,32,76,3,0,30.0,0.0,0.0
2018-04-03,4:37 AM,Mostly Cloudy,39,32,76,0,0,30.0,0.0,0.0
2018-04-03,4:47 AM,Partly Cloudy,39,32,75,3,0,30.0,0.0,0.0
2018-04-03,4:51 AM,Mostly Cloudy,39,32,76,3,0,30.0,0.0,0.0
2018-04-03,5:35 AM,Partly Cloudy,40,33,77,0,0,30.0,0.0,0.0
2018-04-03,5:46 AM,Mostly Cloudy,39,34,81,0,0,30.0,0.0,0.0
2018-04-03,5:51 AM,Mostly Cloudy,39,34,82,0,0,30.0,0.0,0.0
2018-04-03,5:58 AM,Cloudy,39,34,82,0,0,30.0,0.0,0.0
2018-04-03,6:51 AM,Cloudy,40,33,77,0,0,30.1,0.0,0.0
2018-04-03,7:51 AM,Cloudy,41,33,73,5,0,30.1,0.0,0.1
2018-04-03,8:35 AM,Cloudy,42,33,70,3,0,30.0,0.0,0.0
2018-04-03,8:51 AM,Cloudy,41,33,73,7,0,30.0,0.0,0.0
2018-04-03,9:17 AM,Cloudy,42,32,67,6,0,30.0,0.0,0.0
2018-04-03,9:51 AM,Cloudy,42,33,70,8,0,30.0,0.0,0.0
2018-04-03,10:19 AM,Cloudy,42,33,70,3,0,30.0,0.0,0.0
2018-04-03,10:51 AM,Light Rain,42,32,67,3,0,30.0,0.0,0.0
2018-04-03,11:41 AM,Rain,40,35,83,5,0,30.0,0.0,0.0
2018-04-03,11:51 AM,Rain,40,36,86,5,0,30.0,0.1,0.0
2018-04-03,11:58 AM,Rain,40,36,86,7,0,30.0,0.0,0.0
2018-04-03,12:08 PM,Light Rain,40,36,86,8,0,30.0,0.0,0.0
2018-04-03,12:51 PM,Light Rain,40,37,89,5,0,29.9,0.1,0.0
2018-04-03,1:51 PM,Light Rain,41,37,86,6,0,29.9,0.0,0.0
2018-04-03,2:21 PM,Light Rain,41,38,89,5,0,29.9,0.0,0.0
2018-04-03,2:33 PM,Light Rain,41,39,93,7,0,29.9,0.0,0.0
2018-04-03,2:51 PM,Light Rain,41,39,93,3,0,29.9,0.0,0.0
2018-04-03,3:19 PM,Light Rain,41,39,93,8,0,29.9,0.0,0.0
2018-04-03,3:51 PM,Light Rain,42,39,89,8,0,29.9,0.0,0.0
2018-04-03,4:04 PM,Light Rain,41,39,93,5,0,29.9,0.0,0.0
2018-04-03,4:13 PM,Fog,41,39,93,8,0,29.8,0.0,0.0
2018-04-03,4:43 PM,Light Rain,42,40,92,3,0,29.8,0.0,0.0
2018-04-03,4:51 PM,Light Rain,42,40,92,7,0,29.8,0.0,0.0
2018-04-03,5:14 PM,Light Rain,42,40,92,6,0,29.8,0.0,0.0
2018-04-03,5:38 PM,Light Rain,42,40,92,5,0,29.8,0.0,0.0
2018-04-03,5:51 PM,Light Rain,42,40,92,7,0,29.8,0.0,0.0
2018-04-03,6:33 PM,Light Rain,41,39,93,3,0,29.8,0.0,0.0
2018-04-03,6:40 PM,Fog,41,39,93,7,0,29.8,0.0,0.0
2018-04-03,6:51 PM,Fog,40,39,97,7,0,29.8,0.0,0.0
2018-04-03,6:58 PM,Fog,41,39,93,7,0,29.8,0.0,0.0
2018-04-03,7:44 PM,Cloudy,40,38,93,12,0,29.8,0.0,0.0
2018-04-03,7:51 PM,Cloudy,40,38,93,7,0,29.8,0.0,0.0
2018-04-03,8:51 PM,Cloudy,41,39,93,8,0,29.8,0.0,0.0
2018-04-03,9:51 PM,Cloudy,41,39,93,6,0,29.8,0.0,0.0
2018-04-03,10:51 PM,Cloudy,41,39,93,6,0,29.7,0.0,0.0
2018-04-03,11:06 PM,Fog,41,40,96,6,0,29.7,0.0,0.0
2018-04-03,11:41 PM,Fog,41,40,96,0,0,29.7,0.0,0.0
2018-04-03,11:51 PM,Fog,41,40,96,0,0,29.7,0.0,0.0
2018-04-03,11:59 PM,Fog,41,40,96,0,0,29.7,0.0,0.0
2018-04-04,12:06 AM,Fog,41,40,96,0,0,29.7,0.0,0.0
2018-04-04,12:35 AM,Fog,41,40,96,6,0,29.7,0.0,0.0
2018-04-04,12:46 AM,Fog,41,39,93,7,0,29.7,0.0,0.0
2018-04-04,12:51 AM,Fog,41,40,96,5,0,29.7,0.0,0.0
2018-04-04,1:51 AM,Fog,42,40,92,5,0,29.6,0.0,0.0
2018-04-04,2:51 AM,Fog,42,40,92,5,0,29.6,0.0,0.0
2018-04-04,3:47 AM,Fog,43,39,87,6,0,29.6,0.0,0.0
2018-04-04,3:51 AM,Fog,42,40,92,5,0,29.6,0.0,0.0
2018-04-04,4:51 AM,Fog,42,41,96,5,0,29.5,0.0,0.0
2018-04-04,5:51 AM,Fog,43,42,97,3,0,29.5,0.0,0.0
2018-04-04,6:51 AM,Fog,44,43,96,0,0,29.5,0.0,0.0
2018-04-04,7:19 AM,Fog,45,43,93,3,0,29.5,0.0,0.0
2018-04-04,7:51 AM,Fog,46,44,93,3,0,29.4,0.0,0.3
2018-04-04,8:51 AM,Fog,46,45,96,3,0,29.4,0.0,0.0
2018-04-04,9:42 AM,Fog,46,45,96,5,0,29.4,0.0,0.0
2018-04-04,9:51 AM,Fog,46,45,96,5,0,29.4,0.0,0.0
2018-04-04,10:19 AM,Fog,47,46,97,3,0,29.3,0.0,0.0
2018-04-04,10:51 AM,Fog,48,46,93,0,0,29.3,0.0,0.0
2018-04-04,11:14 AM,Fog,51,49,92,0,0,29.3,0.0,0.0
2018-04-04,11:26 AM,Mostly Cloudy,53,49,86,0,0,29.3,0.0,0.0
2018-04-04,11:42 AM,Haze,54,49,83,5,0,29.3,0.0,0.0
2018-04-04,11:51 AM,Haze,54,49,83,3,0,29.3,0.0,0.0
2018-04-04,12:06 PM,Mostly Cloudy,53,49,86,5,0,29.3,0.0,0.0
2018-04-04,12:14 PM,Mostly Cloudy,53,49,86,3,0,29.3,0.0,0.0
2018-04-04,12:23 PM,Mostly Cloudy,52,48,86,3,0,29.3,0.0,0.0
2018-04-04,12:51 PM,Light Rain,52,49,89,3,0,29.3,0.0,0.0
2018-04-04,1:27 PM,Heavy Rain,53,51,93,8,0,29.3,0.0,0.0
2018-04-04,1:47 PM,Light Rain,52,50,94,8,0,29.3,0.0,0.0
2018-04-04,1:51 PM,Light Rain,53,50,89,10,18,29.3,0.0,0.0
2018-04-04,2:51 PM,Cloudy,55,43,64,15,24,29.3,0.0,0.0
2018-04-04,3:51 PM,Cloudy,55,37,51,15,32,29.4,0.0,0.0
2018-04-04,4:51 PM,Mostly Cloudy,55,26,33,10,31,29.4,0.0,0.0
2018-04-04,5:51 PM,Fair,53,21,29,15,36,29.4,0.0,0.0
2018-04-04,6:51 PM,Fair,50,19,29,18,36,29.5,0.0,0.0
2018-04-04,7:51 PM,Fair,48,19,32,16,40,29.5,0.0,0.0
2018-04-04,8:51 PM,Fair,47,19,33,14,25,29.6,0.0,0.0
2018-04-04,9:51 PM,Fair,45,18,34,9,30,29.6,0.0,0.0
2018-04-04,10:51 PM,Partly Cloudy,44,21,40,15,31,29.7,0.0,0.0
2018-04-04,11:51 PM,Fair,41,21,45,13,33,29.7,0.0,0.0
2018-04-05,12:51 AM,Fair,40,20,45,15,31,29.7,0.0,0.0
2018-04-05,1:51 AM,Fair,39,21,49,5,18,29.7,0.0,0.0
2018-04-05,2:51 AM,Fair,38,17,43,10,22,29.8,0.0,0.0
2018-04-05,3:51 AM,Fair,37,15,41,14,25,29.8,0.0,0.0
2018-04-05,4:51 AM,Partly Cloudy,35,14,42,9,21,29.8,0.0,0.0
2018-04-05,5:51 AM,Fair,34,12,40,7,0,29.9,0.0,0.0
2018-04-05,6:51 AM,Fair,34,11,38,7,0,29.9,0.0,0.0
2018-04-05,7:51 AM,Fair,34,11,38,0,0,29.9,0.0,0.0
2018-04-05,8:51 AM,Fair,35,11,37,12,20,29.9,0.0,0.0
2018-04-05,9:51 AM,Fair,37,11,34,14,22,29.9,0.0,0.0
2018-04-05,10:51 AM,Fair,38,11,33,9,21,29.9,0.0,0.0
2018-04-05,11:51 AM,Mostly Cloudy,41,12,31,10,21,29.9,0.0,0.0
2018-04-05,12:51 PM,Partly Cloudy,42,13,31,17,28,29.9,0.0,0.0
2018-04-05,1:51 PM,Mostly Cloudy,43,14,31,0,0,29.9,0.0,0.0
2018-04-05,2:51 PM,Cloudy,42,11,28,0,0,29.9,0.0,0.0
2018-04-05,3:51 PM,Partly Cloudy,45,10,24,0,0,29.9,0.0,0.0
2018-04-05,4:51 PM,Mostly Cloudy,45,9,23,12,20,29.9,0.0,0.0
2018-04-05,5:51 PM,Mostly Cloudy,44,9,24,5,0,29.9,0.0,0.0
2018-04-05,6:51 PM,Mostly Cloudy,43,10,26,12,21,29.9,0.0,0.0
2018-04-05,7:51 PM,Fair,42,12,29,7,17,29.9,0.0,0.0
2018-04-05,8:51 PM,Fair,41,12,31,7,0,30.0,0.0,0.0
2018-04-05,9:51 PM,Fair,40,13,33,7,0,30.0,0.0,0.0
2018-04-05,10:51 PM,Fair,40,13,33,6,0,30.0,0.0,0.0
2018-04-05,11:51 PM,Fair,39,14,36,3,0,30.0,0.0,0.0
2018-04-06,12:51 AM,Fair,39,15,38,5,0,30.0,0.0,0.0
2018-04-06,1:51 AM,Fair,38,15,39,0,0,30.0,0.0,0.0
2018-04-06,2:51 AM,Fair,38,15,39,0,0,30.0,0.0,0.0
2018-04-06,3:51 AM,Fair,37,17,44,0,0,30.0,0.0,0.0
2018-04-06,4:51 AM,Fair,38,17,43,5,0,30.0,0.0,0.0
2018-04-06,5:51 AM,Cloudy,38,18,44,0,0,30.0,0.0,0.0
2018-04-06,6:51 AM,Cloudy,39,19,45,0,0,30.0,0.0,0.0
2018-04-06,7:51 AM,Cloudy,41,24,51,0,0,29.9,0.0,0.0
2018-04-06,8:11 AM,Light Rain,40,31,70,5,0,29.9,0.0,0.0
2018-04-06,8:51 AM,Light Rain,38,35,89,6,0,29.9,0.0,0.0
2018-04-06,9:11 AM,Light Rain,38,34,86,6,0,29.9,0.0,0.0
2018-04-06,9:23 AM,Light Rain,38,34,86,8,0,29.9,0.0,0.0
2018-04-06,9:51 AM,Light Rain,38,35,89,0,0,29.9,0.1,0.0
2018-04-06,10:43 AM,Cloudy,40,35,83,10,22,29.9,0.0,0.0
2018-04-06,10:51 AM,Cloudy,40,36,86,13,21,29.8,0.0,0.0
2018-04-06,11:18 AM,Cloudy,41,35,79,9,21,29.8,0.0,0.0
2018-04-06,11:37 AM,Mostly Cloudy,42,35,76,14,22,29.8,0.0,0.0
2018-04-06,11:51 AM,Mostly Cloudy,43,35,74,0,0,29.8,0.0,0.0
2018-04-06,12:51 PM,Mostly Cloudy,48,35,61,8,17,29.7,0.0,0.0
2018-04-06,1:03 PM,Mostly Cloudy,47,36,66,8,0,29.7,0.0,0.0
2018-04-06,1:38 PM,Cloudy,49,38,66,3,0,29.7,0.0,0.0
2018-04-06,1:51 PM,Cloudy,49,38,66,5,0,29.7,0.0,0.0
2018-04-06,2:51 PM,Partly Cloudy,54,38,55,13,16,29.6,0.0,0.0
2018-04-06,3:51 PM,Fair,58,36,44,6,0,29.6,0.0,0.0
2018-04-06,4:51 PM,Mostly Cloudy,61,28,29,10,25,29.6,0.0,0.0
2018-04-06,5:51 PM,Fair,61,29,30,12,25,29.6,0.0,0.0
2018-04-06,6:51 PM,Mostly Cloudy,60,29,31,6,0,29.5,0.0,0.0
2018-04-06,7:51 PM,Cloudy,59,33,38,5,0,29.5,0.0,0.0
2018-04-06,8:51 PM,Cloudy,57,35,44,3,0,29.5,0.0,0.0
2018-04-06,9:51 PM,Mostly Cloudy,56,36,47,0,0,29.5,0.0,0.0
2018-04-06,10:51 PM,Cloudy,56,39,53,3,0,29.5,0.0,0.0
2018-04-06,11:51 PM,Cloudy,54,41,62,5,0,29.5,0.0,0.0
2018-04-07,12:51 AM,Mostly Cloudy,49,36,61,7,17,29.5,0.0,0.0
2018-04-07,1:51 AM,Fair,47,36,66,8,0,29.6,0.0,0.0
2018-04-07,2:51 AM,Fair,46,35,66,5,0,29.6,0.0,0.0
2018-04-07,3:51 AM,Cloudy,45,35,68,12,18,29.6,0.0,0.0
2018-04-07,4:18 AM,Cloudy,44,32,63,6,0,29.6,0.0,0.0
2018-04-07,4:51 AM,Cloudy,44,33,65,0,0,29.6,0.0,0.0
2018-04-07,5:05 AM,Cloudy,43,31,62,7,0,29.6,0.0,0.0
2018-04-07,5:25 AM,Cloudy,43,29,58,8,20,29.6,0.0,0.0
2018-04-07,5:51 AM,Cloudy,42,28,58,8,18,29.6,0.0,0.0
2018-04-07,6:51 AM,Cloudy,42,27,55,0,0,29.7,0.0,0.0
2018-04-07,7:51 AM,Cloudy,40,24,53,8,0,29.7,0.0,0.1
2018-04-07,8:51 AM,Cloudy,39,21,49,5,0,29.7,0.0,0.0
2018-04-07,9:51 AM,Cloudy,39,14,36,9,23,29.7,0.0,0.0
2018-04-07,10:51 AM,Mostly Cloudy,40,15,36,5,0,29.8,0.0,0.0
2018-04-07,11:51 AM,Cloudy,42,15,34,7,17,29.8,0.0,0.0
2018-04-07,12:51 PM,Cloudy,41,10,28,8,16,29.8,0.0,0.0
2018-04-07,1:51 PM,Mostly Cloudy,43,11,27,9,0,29.8,0.0,0.0
2018-04-07,2:51 PM,Mostly Cloudy,45,13,27,8,0,29.7,0.0,0.0
2018-04-07,3:51 PM,Mostly Cloudy,46,13,26,9,0,29.7,0.0,0.0
2018-04-07,4:51 PM,Partly Cloudy,47,12,24,5,0,29.7,0.0,0.0
2018-04-07,5:51 PM,Cloudy,48,12,24,6,0,29.7,0.0,0.0
2018-04-07,6:51 PM,Cloudy,46,13,26,3,0,29.7,0.0,0.0
2018-04-07,7:51 PM,Cloudy,44,13,28,10,0,29.8,0.0,0.0
2018-04-07,8:51 PM,Cloudy,43,12,28,5,0,29.8,0.0,0.0
2018-04-07,9:51 PM,Mostly Cloudy,42,14,32,3,0,29.8,0.0,0.0
2018-04-07,10:51 PM,Fair,41,14,33,9,17,29.8,0.0,0.0
2018-04-07,11:51 PM,Fair,39,15,38,8,0,29.8,0.0,0.0
2018-04-08,12:51 AM,Fair,37,16,42,14,20,29.8,0.0,0.0
2018-04-08,1:51 AM,Fair,36,17,46,8,0,29.8,0.0,0.0
2018-04-08,2:51 AM,Fair,35,17,48,12,17,29.7,0.0,0.0
2018-04-08,3:51 AM,Fair,34,18,52,13,16,29.7,0.0,0.0
2018-04-08,4:51 AM,Fair,33,15,48,7,0,29.7,0.0,0.0
2018-04-08,5:51 AM,Fair,33,14,46,8,21,29.7,0.0,0.0
2018-04-08,6:51 AM,Fair,32,14,48,10,17,29.7,0.0,0.0
2018-04-08,7:51 AM,Fair,33,15,48,6,0,29.7,0.0,0.0
2018-04-08,8:51 AM,Fair,34,15,46,9,20,29.8,0.0,0.0
2018-04-08,9:51 AM,Fair,38,16,41,7,0,29.8,0.0,0.0
2018-04-08,10:51 AM,Fair,38,15,39,6,0,29.7,0.0,0.0
2018-04-08,11:51 AM,Fair,42,15,34,12,20,29.7,0.0,0.0
2018-04-08,12:51 PM,Mostly Cloudy,41,14,33,3,0,29.7,0.0,0.0
2018-04-08,1:51 PM,Mostly Cloudy,44,13,28,5,0,29.7,0.0,0.0
2018-04-08,2:51 PM,Partly Cloudy,44,11,26,10,16,29.7,0.0,0.0
2018-04-08,3:51 PM,Partly Cloudy,44,10,25,13,20,29.7,0.0,0.0
2018-04-08,4:51 PM,Mostly Cloudy,42,11,28,16,26,29.7,0.0,0.0
2018-04-08,5:51 PM,Mostly Cloudy,41,10,28,5,17,29.8,0.0,0.0
2018-04-08,6:51 PM,Cloudy,40,10,29,8,21,29.8,0.0,0.0
2018-04-08,7:51 PM,Partly Cloudy,39,11,32,9,0,29.8,0.0,0.0
2018-04-08,8:51 PM,Fair,39,13,34,12,18,29.8,0.0,0.0
2018-04-08,9:51 PM,Fair,38,16,41,8,22,29.9,0.0,0.0
2018-04-08,10:51 PM,Fair,36,17,46,3,0,29.9,0.0,0.0
2018-04-08,11:51 PM,Fair,35,16,46,5,0,29.9,0.0,0.0
2018-04-09,12:51 AM,Fair,34,16,48,10,18,29.9,0.0,0.0
2018-04-09,1:51 AM,Fair,34,14,44,6,17,29.9,0.0,0.0
2018-04-09,2:51 AM,Fair,33,13,43,7,0,30.0,0.0,0.0
2018-04-09,3:51 AM,Fair,32,14,48,7,0,30.0,0.0,0.0
2018-04-09,4:51 AM,Fair,32,14,48,9,0,30.0,0.0,0.0
2018-04-09,5:51 AM,Fair,32,14,48,8,0,30.0,0.0,0.0
2018-04-09,6:51 AM,Fair,32,14,48,6,0,30.0,0.0,0.0
2018-04-09,7:51 AM,Fair,33,15,48,6,0,30.1,0.0,0.0
2018-04-09,8:51 AM,Fair,34,15,46,6,0,30.1,0.0,0.0
2018-04-09,9:51 AM,Fair,36,13,39,8,0,30.1,0.0,0.0
2018-04-09,10:51 AM,Fair,38,12,35,0,0,30.1,0.0,0.0
2018-04-09,11:51 AM,Fair,41,11,29,5,0,30.1,0.0,0.0
2018-04-09,12:51 PM,Fair,41,11,29,5,0,30.1,0.0,0.0
2018-04-09,1:51 PM,Fair,44,11,26,5,0,30.0,0.0,0.0
2018-04-09,2:51 PM,Mostly Cloudy,47,12,24,0,0,30.0,0.0,0.0
2018-04-09,3:51 PM,Fair,48,14,26,3,0,30.0,0.0,0.0
2018-04-09,4:51 PM,Cloudy,47,18,32,6,0,30.0,0.0,0.0
2018-04-09,5:51 PM,Cloudy,43,21,42,7,0,30.0,0.0,0.0
2018-04-09,6:51 PM,Cloudy,41,24,51,0,0,30.0,0.0,0.0
2018-04-09,7:51 PM,Cloudy,41,26,55,0,0,30.0,0.0,0.0
2018-04-09,8:51 PM,Cloudy,42,28,58,3,0,30.0,0.0,0.0
2018-04-09,9:51 PM,Cloudy,43,26,51,9,0,30.0,0.0,0.0
2018-04-09,10:51 PM,Cloudy,42,28,58,0,0,30.0,0.0,0.0
2018-04-09,11:51 PM,Cloudy,41,30,65,3,0,30.0,0.0,0.0
2018-04-10,12:51 AM,Cloudy,41,30,65,0,0,30.0,0.0,0.0
2018-04-10,1:51 AM,Light Rain,40,31,70,6,0,30.0,0.0,0.0
2018-04-10,2:48 AM,Light Rain,39,32,75,7,0,30.0,0.0,0.0
2018-04-10,2:51 AM,Light Rain,39,32,76,6,0,30.0,0.0,0.0
2018-04-10,3:51 AM,Light Rain,39,33,79,0,0,30.0,0.0,0.0
2018-04-10,4:09 AM,Cloudy,38,33,83,5,0,30.0,0.0,0.0
2018-04-10,4:19 AM,Light Rain,39,33,79,0,0,30.0,0.0,0.0
2018-04-10,4:51 AM,Cloudy,39,33,79,3,0,30.0,0.0,0.0
2018-04-10,5:51 AM,Haze,39,34,82,3,0,30.0,0.0,0.0
2018-04-10,6:51 AM,Haze,39,33,79,5,0,30.0,0.0,0.0
2018-04-10,7:35 AM,Cloudy,39,33,79,5,0,30.0,0.0,0.0
2018-04-10,7:47 AM,Cloudy,39,34,81,6,0,30.0,0.0,0.0
2018-04-10,7:51 AM,Cloudy,39,33,79,3,0,30.0,0.0,0.0
2018-04-10,8:46 AM,Cloudy,39,34,81,5,0,30.0,0.0,0.0
2018-04-10,8:51 AM,Cloudy,39,33,79,0,0,30.0,0.0,0.0
2018-04-10,9:21 AM,Cloudy,39,32,76,7,0,30.0,0.0,0.0
2018-04-10,9:47 AM,Haze,41,32,70,5,0,30.0,0.0,0.0
2018-04-10,9:51 AM,Haze,41,32,70,0,0,30.0,0.0,0.0
2018-04-10,10:51 AM,Cloudy,43,31,62,6,0,30.0,0.0,0.0
2018-04-10,11:51 AM,Cloudy,43,30,60,6,0,30.0,0.0,0.0
2018-04-10,12:51 PM,Cloudy,45,26,48,9,0,30.0,0.0,0.0
2018-04-10,1:51 PM,Mostly Cloudy,47,26,44,7,0,30.0,0.0,0.0
2018-04-10,2:51 PM,Mostly Cloudy,48,24,39,8,0,30.0,0.0,0.0
2018-04-10,3:51 PM,Mostly Cloudy,50,23,35,6,0,30.0,0.0,0.0
2018-04-10,4:51 PM,Mostly Cloudy,49,22,35,0,0,30.0,0.0,0.0
2018-04-10,5:51 PM,Partly Cloudy,48,20,33,10,20,30.0,0.0,0.0
2018-04-10,6:51 PM,Mostly Cloudy,47,20,34,7,0,30.0,0.0,0.0
2018-04-10,7:51 PM,Partly Cloudy,46,18,33,8,0,30.0,0.0,0.0
2018-04-10,8:51 PM,Fair,45,18,34,3,0,30.0,0.0,0.0
2018-04-10,9:51 PM,Fair,44,18,35,6,0,30.1,0.0,0.0
2018-04-10,10:51 PM,Fair,42,19,40,0,0,30.1,0.0,0.0
2018-04-10,11:51 PM,Fair,41,19,41,3,0,30.0,0.0,0.0
2018-04-11,12:51 AM,Fair,40,19,43,5,0,30.1,0.0,0.0
2018-04-11,1:51 AM,Fair,40,20,45,5,0,30.1,0.0,0.0
2018-04-11,2:51 AM,Fair,40,20,45,6,0,30.1,0.0,0.0
2018-04-11,3:51 AM,Fair,39,20,46,3,0,30.1,0.0,0.0
2018-04-11,5:51 AM,Fair,38,22,53,5,0,30.0,0.0,0.0
2018-04-11,6:51 AM,Fair,38,22,53,6,0,30.1,0.0,0.0
2018-04-11,7:51 AM,Fair,41,22,47,0,0,30.1,0.0,0.0
2018-04-11,8:51 AM,Fair,44,20,38,0,0,30.1,0.0,0.0
2018-04-11,9:51 AM,Fair,47,12,24,6,0,30.1,0.0,0.0
2018-04-11,10:51 AM,Fair,48,14,26,0,0,30.1,0.0,0.0
2018-04-11,11:51 AM,Fair,48,17,29,0,0,30.0,0.0,0.0
2018-04-11,12:51 PM,Mostly Cloudy,49,17,28,3,0,30.0,0.0,0.0
2018-04-11,1:51 PM,Cloudy,50,19,29,5,0,30.0,0.0,0.0
2018-04-11,2:51 PM,Cloudy,50,18,28,5,0,30.0,0.0,0.0
2018-04-11,3:51 PM,Cloudy,49,23,36,3,0,29.9,0.0,0.0
2018-04-11,4:51 PM,Cloudy,49,24,38,3,0,29.9,0.0,0.0
2018-04-11,5:51 PM,Cloudy,48,26,42,7,17,29.9,0.0,0.0
2018-04-11,6:51 PM,Fair,47,28,48,6,0,29.9,0.0,0.0
2018-04-11,7:51 PM,Fair,46,30,54,6,0,29.9,0.0,0.0
2018-04-11,8:51 PM,Cloudy,46,32,58,5,0,29.9,0.0,0.0
2018-04-11,9:51 PM,Fair,46,31,56,3,0,29.9,0.0,0.0
2018-04-11,10:51 PM,Mostly Cloudy,46,32,58,0,0,29.9,0.0,0.0
2018-04-11,11:51 PM,Cloudy,47,31,54,3,0,29.9,0.0,0.0
2018-04-12,12:51 AM,Fair,47,28,48,5,0,29.9,0.0,0.0
2018-04-12,1:51 AM,Partly Cloudy,47,28,48,9,23,29.9,0.0,0.0
2018-04-12,2:51 AM,Mostly Cloudy,46,28,50,0,0,29.9,0.0,0.0
2018-04-12,3:51 AM,Cloudy,46,29,51,6,0,29.9,0.0,0.0
2018-04-12,4:51 AM,Mostly Cloudy,47,30,52,5,0,29.9,0.0,0.0
2018-04-12,5:51 AM,Partly Cloudy,46,30,54,0,0,29.9,0.0,0.0
2018-04-12,6:51 AM,Mostly Cloudy,47,30,52,0,0,29.9,0.0,0.0
2018-04-12,7:51 AM,Fair,49,31,50,0,0,30.0,0.0,0.0
2018-04-12,8:51 AM,Fair,51,32,48,3,0,30.0,0.0,0.0
2018-04-12,9:51 AM,Fair,54,32,43,0,0,29.9,0.0,0.0
2018-04-12,10:51 AM,Partly Cloudy,55,32,42,6,0,29.9,0.0,0.0
2018-04-12,11:51 AM,Fair,58,33,39,0,0,29.9,0.0,0.0
2018-04-12,12:51 PM,Partly Cloudy,60,33,36,7,0,29.9,0.0,0.0
2018-04-12,1:51 PM,Partly Cloudy,60,35,39,7,0,29.9,0.0,0.0
2018-04-12,2:51 PM,Cloudy,57,37,47,5,0,29.8,0.0,0.0
2018-04-12,3:51 PM,Fair,56,38,51,9,21,29.8,0.0,0.0
2018-04-12,4:51 PM,Fair,55,41,59,8,18,29.7,0.0,0.0
2018-04-12,5:51 PM,Fair,54,41,62,8,0,29.7,0.0,0.0
2018-04-12,6:51 PM,Fair,57,41,55,7,0,29.7,0.0,0.0
2018-04-12,7:51 PM,Fair,59,41,51,6,18,29.7,0.0,0.0
2018-04-12,8:51 PM,Fair,59,42,53,8,18,29.7,0.0,0.0
2018-04-12,9:51 PM,Fair,57,42,57,9,0,29.7,0.0,0.0
2018-04-12,10:51 PM,Fair,58,41,53,9,0,29.6,0.0,0.0
2018-04-12,11:51 PM,Fair,59,41,51,6,0,29.6,0.0,0.0
2018-04-13,12:51 AM,Fair,60,41,49,8,18,29.6,0.0,0.0
2018-04-13,1:51 AM,Fair,60,41,49,7,18,29.6,0.0,0.0
2018-04-13,2:51 AM,Fair,61,41,48,6,18,29.6,0.0,0.0
2018-04-13,3:51 AM,Fair,62,40,44,8,0,29.7,0.0,0.0
2018-04-13,4:51 AM,Fair,62,41,46,12,23,29.7,0.0,0.0
2018-04-13,5:51 AM,Fair,62,41,46,0,0,29.7,0.0,0.0
2018-04-13,6:51 AM,Fair,61,41,48,9,21,29.7,0.0,0.0
2018-04-13,7:51 AM,Cloudy,63,41,45,0,0,29.8,0.0,0.0
2018-04-13,8:51 AM,Fair,63,42,46,8,0,29.8,0.0,0.0
2018-04-13,9:51 AM,Fair,66,42,42,8,20,29.8,0.0,0.0
2018-04-13,10:51 AM,Fair,69,42,38,7,17,29.8,0.0,0.0
2018-04-13,11:51 AM,Fair,73,42,33,8,0,29.8,0.0,0.0
2018-04-13,12:51 PM,Fair,75,42,31,6,0,29.7,0.0,0.0
2018-04-13,1:51 PM,Fair,80,43,27,0,0,29.7,0.0,0.0
2018-04-13,2:51 PM,Fair,81,43,26,7,0,29.7,0.0,0.0
2018-04-13,3:51 PM,Fair,81,42,25,8,17,29.7,0.0,0.0
2018-04-13,4:51 PM,Fair,82,40,22,6,0,29.7,0.0,0.0
2018-04-13,5:51 PM,Fair,78,43,29,5,0,29.7,0.0,0.0
2018-04-13,6:51 PM,Fair,74,45,35,0,0,29.7,0.0,0.0
2018-04-13,7:51 PM,Fair,68,46,45,0,0,29.7,0.0,0.0
2018-04-13,8:51 PM,Fair,66,45,47,5,0,29.7,0.0,0.0
2018-04-13,9:51 PM,Fair,73,47,39,0,0,29.7,0.0,0.0
2018-04-13,10:51 PM,Fair,71,48,44,3,0,29.7,0.0,0.0
2018-04-13,11:51 PM,Fair,70,48,46,5,0,29.7,0.0,0.0
2018-04-14,12:51 AM,Fair,68,48,49,5,0,29.7,0.0,0.0
2018-04-14,1:51 AM,Fair,68,48,49,5,0,29.7,0.0,0.0
2018-04-14,2:51 AM,Fair,67,48,51,3,0,29.7,0.0,0.0
2018-04-14,3:51 AM,Fair,67,49,52,6,20,29.7,0.0,0.0
2018-04-14,4:51 AM,Fair,67,49,52,3,0,29.7,0.0,0.0
2018-04-14,5:51 AM,Fair,65,49,56,7,0,29.7,0.0,0.0
2018-04-14,6:51 AM,Fair,66,50,56,7,0,29.8,0.0,0.0
2018-04-14,7:51 AM,Fair,67,50,54,6,0,29.8,0.0,0.0
2018-04-14,8:51 AM,Fair,67,50,54,3,0,29.8,0.0,0.0
2018-04-14,9:51 AM,Fair,69,49,49,0,0,29.8,0.0,0.0
